[16/03/2026 11:17:37,89] Servidor iniciado 
::1 - - [16/Mar/2026 11:34:43] "GET /atendimento/js/csat-module.js?v=20251209T1740 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:34:43] "GET /atendimento/js/bi-csat-time-module.js?v=20251210T1515 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:34:43] "GET /atendimento/js/logger.js?v=20260224T1500 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:34:43] "GET /atendimento/js/bi-acompanhamento-module.js?v=20260309T1230 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:34:43] "GET /atendimento/js/bi-analytics-init.js?v=20251201T1115 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:34:43] "GET /atendimento/js/global-search.js?v=20251217T1600 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:34:43] "GET /atendimento/js/interactive-charts.js?v=20251217T1600 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:34:43] "GET /atendimento/js/gamification-badges.js?v=20251218T0100 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:34:43] "GET /atendimento/js/gamification.js?v=20251218T0100 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:34:43] "GET /atendimento/js/chatbot-utils.js?v=20260224T1450 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:34:43] "GET /atendimento/js/premium-icons.js?v=20251223 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:34:43] "GET /atendimento/js/tryviano-knowledge-base.js?v=20260224T1450 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:34:43] "GET /atendimento/js/chatbot-intelligence.js?v=20260224T1450 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:34:43] "GET /atendimento/js/chatbot.js?v=20260303T1710 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:34:43] "GET /atendimento/js/chatbot-premium.js?v=20260224T1450 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:34:43] "GET /atendimento/js/presentation-mode-v2.js?v=20251203T0935 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:34:43] "GET /atendimento/js/date-range-picker.js?v=20251204T1156 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:34:43] "GET /atendimento/js/ai-transformers.js?v=20251201T1115 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:34:43] "GET /atendimento/js/insights-module.js?v=20251201T1115 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:34:43] "GET /atendimento/js/glossary-data.js?v=20251201T1200 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:34:43] "GET /atendimento/js/glossary-module.js?v=20251201T1200 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:34:43] "GET /atendimento/js/bi-extra-data-module.js?v=20251215T1555 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:34:43] "GET /atendimento/js/annotations-module.js?v=20250126T0100 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:34:43] "GET /atendimento/js/realtime-dashboard.js?v=20260127T1600 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:34:43] "GET /atendimento/js/accessibility-module.js?v=20260127T1600 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:34:43] "GET /atendimento/js/bi-helpers.js?v=20260127T1700 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:36:03] "GET /atendimento/BI_por_Time(2).html HTTP/1.1" 304 -
::1 - - [16/Mar/2026 11:36:05] "GET /atendimento/BI_por_Time(2).html HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:36:05] "GET /atendimento/styles/bi-dashboard.css HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:36:05] "GET /atendimento/styles/sidebar.css HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:36:05] "GET /atendimento/styles/sidebar-premium.css HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:36:05] "GET /atendimento/styles/presentation-premium.css HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:36:05] "GET /atendimento/styles/reports-premium.css HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:36:05] "GET /atendimento/styles/topbar.css HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:36:05] "GET /atendimento/styles/cards.css HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:36:05] "GET /atendimento/styles/charts.css HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:36:05] "GET /atendimento/styles/presentation.css HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:36:05] "GET /atendimento/styles/modals.css HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:36:05] "GET /atendimento/styles/animations.css HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:36:05] "GET /atendimento/styles/responsive.css HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:36:05] "GET /atendimento/styles/accessibility.css HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:36:05] "GET /atendimento/tryvia.png HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:36:05] "GET /atendimento/js/env-config.js?v=20260224T1630 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:36:05] "GET /atendimento/js/supabase-loader.js HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:36:05] "GET /atendimento/js/supabase-chunked-loader.js HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:36:05] "GET /atendimento/js/core-data.js?v=20260108T1700 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:36:05] "GET /atendimento/js/status-config.js?v=20260303T1710 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:36:05] "GET /atendimento/js/theme-colors-config.js?v=20260224T1130 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:36:05] "GET /atendimento/js/config/team-members.js?v=20260303T1710 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:36:05] "GET /atendimento/js/bi-analytics.js?v=20260303T1710 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:36:05] "GET /atendimento/js/bi-analytics-methods.js?v=20260309T1230 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:36:05] "GET /atendimento/js/bi-analytics-charts.js?v=20260223T1545 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:36:05] "GET /atendimento/js/bi-analytics-metrics.js?v=20251203T0935 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:36:05] "GET /atendimento/js/reports-insights-engine.js?v=20260312 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:36:05] "GET /atendimento/js/reports-module-v3.js?v=20260303T1600 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:36:05] "GET /atendimento/js/navigation-functions.js?v=20260309T1200 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:36:05] "GET /atendimento/js/csat-module.js?v=20251209T1740 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:36:05] "GET /atendimento/js/bi-csat-time-module.js?v=20251210T1515 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:36:05] "GET /atendimento/js/logger.js?v=20260224T1500 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:36:05] "GET /atendimento/js/bi-acompanhamento-module.js?v=20260309T1230 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:36:05] "GET /atendimento/js/bi-analytics-init.js?v=20251201T1115 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:36:05] "GET /atendimento/js/global-search.js?v=20251217T1600 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:36:05] "GET /atendimento/js/gamification-badges.js?v=20251218T0100 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:36:05] "GET /atendimento/js/interactive-charts.js?v=20251217T1600 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:36:05] "GET /atendimento/js/gamification.js?v=20251218T0100 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:36:05] "GET /atendimento/js/chatbot-utils.js?v=20260224T1450 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:36:05] "GET /atendimento/js/chatbot.js?v=20260303T1710 HTTP/1.1" 200 -
